dVal1,dVal2,dVal3,dStd1,dStd2,dStd3,dStdTotal,dCovar12,dCovar13,dCovar23,dPointingErrorH,dPointingErrorV,dPointingErrorD,dAprioriStd1,dAprioriStd2,dAprioriStd3,dAprioriStdTotal,dAprioriCovar12,dAprioriCovar13,dAprioriCovar23,dTemperature,dPressure,dHumidity,
-36.4374,25.6132,263.4564,0.00206608,0.00395889,0.00128807,0.00464765,8.0106e-06,2.06833e-07,-6.39367e-07,0.000241073,0.000159224,0.00986037,0.00900921,0.0113228,0.0121841,0.0189162,3.41626e-05,2.39647e-05,-1.22709e-05,23.4,1022,25.1,
47.1354,1518.1077,261.3657,0.000646531,0.0011455,0.00182651,0.00225085,-3.63245e-07,9.25562e-07,3.28048e-07,7.7355e-05,0.00010139,0.00430137,0.00850986,0.011718,0.0121728,0.0189184,-2.63514e-05,2.58494e-05,9.17223e-06,23.4,1022,25.1,
170.7120,1524.2131,258.4831,0.000544822,0.00111096,0.00152001,0.00195997,-3.53185e-07,6.0909e-07,2.04421e-07,0.00011641,0.00016969,0.00735386,0.00852473,0.0118046,0.0122122,0.0190041,-2.51335e-05,2.42566e-05,8.12339e-06,23.4,1022,25.1,
41.0772,1641.3385,265.0779,0.000592309,0.000985443,0.00160589,0.00197505,-3.25508e-07,6.80604e-07,2.86157e-07,5.26855e-05,0.000212263,0.00751631,0.00873116,0.0115873,0.0121914,0.0189507,-3.03072e-05,2.44843e-05,1.04292e-05,23.4,1022,25.1,
47.1131,1518.1015,261.3499,0.000554551,0.000950312,0.00159929,0.00194122,-2.41964e-07,7.09635e-07,2.51494e-07,2.21262e-05,0.00032764,0.0110759,0.00850988,0.011718,0.0121728,0.0189184,-2.63511e-05,2.58503e-05,9.1726e-06,23.4,1022,25,
39.5659,3024.2799,260.7522,0.00255146,0.00210977,0.00204052,0.00388906,-5.21531e-06,4.30751e-07,7.17368e-07,0.00024309,0.000246861,0.0169368,0.0120493,0.0110725,0.0138354,0.0214291,-5.57804e-05,1.50801e-05,1.82753e-05,23.4,1022,25,
163.1122,3019.5810,257.4587,0.00113334,0.00100777,0.00225805,0.00272008,-9.4742e-07,6.97028e-07,7.08733e-07,3.70251e-05,0.000144032,0.00746603,0.0121693,0.0114974,0.0142125,0.0219608,-6.0886e-05,1.65248e-05,1.86756e-05,23.4,1022,25.1,
44.3566,3147.7806,264.1399,0.0040239,0.00317779,0.00430404,0.00669439,-1.19393e-05,2.05e-06,2.84348e-06,0.000163479,0.00021442,0.0136381,0.0125539,0.0112368,0.014325,0.022115,-6.08393e-05,1.53718e-05,1.96601e-05,23.4,1022,25.1,
39.5566,3024.3161,260.7401,0.00085554,0.000723061,0.00197004,0.00226623,-4.62355e-07,5.31119e-07,5.62644e-07,4.33502e-05,0.000150667,0.0076643,0.0120495,0.0110726,0.0138355,0.0214293,-5.57813e-05,1.50805e-05,1.82761e-05,23.4,1022,24.9,
1480.1617,3065.7519,223.1462,0.0043724,0.00630667,0.00723711,0.0105483,-2.62841e-05,6.54439e-06,4.5071e-06,0.000203509,0.000285672,0.0238299,0.0137609,0.0169728,0.0193001,0.0291536,-0.000125707,3.45207e-05,2.34738e-05,23.4,1022,25.1,
