dVal1,dVal2,dVal3,dStd1,dStd2,dStd3,dStdTotal,dCovar12,dCovar13,dCovar23,dPointingErrorH,dPointingErrorV,dPointingErrorD,dAprioriStd1,dAprioriStd2,dAprioriStd3,dAprioriStdTotal,dAprioriCovar12,dAprioriCovar13,dAprioriCovar23,dTemperature,dPressure,dHumidity,
221.2396,2953.5308,640.7494,0.00560827,0.00529371,0.0108088,0.0132781,-2.93815e-05,4.31149e-06,3.51347e-06,0.000413096,0.000482029,0.0302947,0.0114881,0.0111982,0.0136618,0.0210718,-5.74763e-05,3.75993e-06,3.96944e-06,23,1024,24.7,
344.6870,2962.1727,639.7880,0.00263924,0.00264672,0.00256926,0.00453562,-6.90536e-06,1.47084e-07,2.78358e-07,0.000201188,0.00023666,0.0153232,0.0116592,0.0116713,0.0141229,0.0217166,-6.29951e-05,4.13143e-06,4.11038e-06,23,1024,24.6,
212.8418,3076.6875,647.7837,0.00158445,0.00140376,0.00152714,0.0026102,-2.21978e-06,4.75593e-08,9.27474e-08,0.000153184,0.000153612,0.0106737,0.0119612,0.011309,0.014087,0.0216658,-6.21294e-05,3.61535e-06,4.07274e-06,23,1024,24.7,
221.3012,2953.5618,640.7534,0.000647037,0.000615281,0.00178424,0.00199518,-3.25095e-07,1.23428e-07,8.59101e-08,2.78756e-05,0.000113075,0.00555778,0.0114883,0.0111985,0.0136621,0.0210722,-5.74801e-05,3.76e-06,3.96944e-06,23,1024,24.8,
1651.1755,2881.5861,650.7212,0.000786572,0.00134828,0.00298327,0.00336697,-1.05059e-06,2.89479e-07,5.34483e-08,4.71182e-05,0.000157697,0.0109764,0.0127783,0.0172346,0.0190987,0.0287242,-0.000116488,7.26246e-06,4.19525e-06,23,1024,24.9,
1774.6086,2890.5416,649.2601,0.00088793,0.0015041,0.00353658,0.00394438,-1.21422e-06,4.03664e-07,5.79203e-08,5.74925e-05,0.00017629,0.0127639,0.0129375,0.0178139,0.0196571,0.0295146,-0.000122657,7.70393e-06,4.31022e-06,23,1024,24.6,
1642.2529,3004.8141,657.0499,0.00188816,0.00304347,0.00574862,0.00677307,-5.71537e-06,9.77524e-07,2.46031e-07,0.000120435,0.000233368,0.0177677,0.0131906,0.0172728,0.0193765,0.0291168,-0.000124315,6.8932e-06,4.25047e-06,23,1024,24.6,
1651.1759,2881.5868,650.7416,0.00195269,0.00336759,0.00405505,0.00562112,-6.55744e-06,4.53401e-07,2.39231e-07,0.000139259,0.000289568,0.0214287,0.0127783,0.0172346,0.0190987,0.0287242,-0.000116488,7.26122e-06,4.19453e-06,23,1024,24.6,
1559.8262,1428.2994,610.6908,0.000323438,0.00178782,0.00257893,0.00315465,-4.55114e-07,3.29546e-07,-1.10997e-08,7.4874e-05,0.000196145,0.0119111,0.00928525,0.01612,0.0162395,0.024694,-2.53957e-05,8.80585e-06,1.25005e-06,23,1024,24.9,
1682.2038,1409.4990,608.3612,0.000434237,0.00142852,0.00238596,0.00281461,-2.52578e-07,2.71926e-07,-2.61431e-08,3.60157e-05,0.000185211,0.0110951,0.00941884,0.0167244,0.0168326,0.0255295,-2.57313e-05,9.43591e-06,1.2373e-06,23,1024,24.9,
1578.6761,1550.1802,618.4091,0.000276392,0.00144036,0.00203717,0.00251019,-3.73663e-07,1.94182e-07,3.57522e-10,7.21479e-05,0.000161295,0.0101406,0.00944714,0.0162431,0.0164291,0.02496,-3.25018e-05,8.47582e-06,1.51601e-06,23,1024,24.9,
1559.8457,1428.2883,610.6910,0.000568377,0.00150383,0.00286227,0.00328286,-2.88608e-07,3.98729e-07,-4.40563e-08,1.7217e-05,0.000213039,0.0121259,0.00928527,0.0161201,0.0162396,0.0246941,-2.53953e-05,8.80591e-06,1.25003e-06,23,1024,24.9,
